SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO
11032026_CPLEX_2SemDragagem2030;3544;23.0;225.0;0.0;0;0;0;1;16:40;0.0;0.5;0.0;0.5;0.25;4.33;4.58;2.33;51.12;58.08;;;;;;ADM;GSA - E;PANAMAX;BERÇO ARM 39;1;17:10;1;18:15;1;19:49;3;23:00;4.0;4:20;4.0;5:00;70000
11032026_CPLEX_2SemDragagem2030;3545;23.0;155.0;10.25;0;0;0;1;15:46;0.0;0.0;2.5;2.5;0.0;0.17;0.17;10.76;32.32;43.25;;;;;;ADONAI;GL;GPGENERALPURPOSE;BERÇO IB OE;1;18:20;1;19:45;2;5:45;3;14:05;3.0;15:00;3.0;16:40;18000
11032026_CPLEX_2SemDragagem2030;3546;36.0;225.0;0.0;0;0;0;1;13:35;0.0;5.33;0.0;5.33;0.0;3.75;3.75;4.17;99.66;107.58;;;;;;BRACELL;CGNC;NAVIOCARGAGERAL;BERÇO ARM 35P2;1;18:55;1;20:10;1;23:35;6;3:15;6.0;7:45;6.0;8:35;55000
11032026_CPLEX_2SemDragagem2030;3547;23.0;225.0;0.0;0;0;0;1;16:44;0.08;2.92;0.08;3.08;1.58;0.58;2.17;76.21;68.98;147.42;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 13/14;1;19:50;1;21:20;5;0:47;7;21:50;8.0;0:45;8.0;1:50;70000
11032026_CPLEX_2SemDragagem2030;3548;23.0;225.0;0.0;0;0;0;1;16:46;0.0;3.58;0.08;3.67;1.75;0.0;1.75;1.93;68.98;72.67;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;1;20:30;1;22:00;1;23:10;4;20:10;4.0;22:40;4.0;23:45;70000
11032026_CPLEX_2SemDragagem2030;3549;23.0;195.0;0.0;0;0;0;1;14:48;0.17;5.75;0.0;5.92;16.5;1.5;18.0;4.35;39.48;61.83;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;1;20:45;1;22:10;2;1:46;3;17:15;4.0;12:00;4.0;13:00;45000
11032026_CPLEX_2SemDragagem2030;3550;23.0;215.0;10.25;0;0;0;1;15:41;0.0;2.17;1.67;3.83;0.0;0.0;0.0;1.78;13.38;15.17;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 1;1;19:35;1;20:55;1;21:56;2;11:20;2.0;12:05;2.0;13:40;1000
11032026_CPLEX_2SemDragagem2030;3551;23.0;255.0;11.75;0;0;0;1;15:41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.53;17.86;20.42;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;1;15:45;1;17:25;1;19:11;2;13:05;2.0;13:50;2.0;15:25;3000
11032026_CPLEX_2SemDragagem2030;3552;36.0;225.0;0.0;0;0;0;1;14:36;0.0;0.0;6.33;6.33;18.42;1.58;20.0;3.93;36.9;60.83;;;;;;ELDORADO;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;1;21:00;1;22:15;2;1:25;3;14:20;4.0;11:05;4.0;11:55;55000
11032026_CPLEX_2SemDragagem2030;3553;23.0;175.0;0.0;0;0;0;1;15:44;0.0;0.25;0.0;0.25;0.0;0.0;0.0;9.85;27.04;36.92;;;;;;ELEVACOES;GSA - E;HANDYSIZE;BERÇO ARM 16/17;1;16:00;1;17:30;2;2:36;3;5:40;3.0;6:25;3.0;7:30;35000
11032026_CPLEX_2SemDragagem2030;3554;23.0;225.0;0.0;0;0;0;1;15:44;22.25;66.83;0.0;89.08;5.17;0.33;5.5;3.35;53.25;62.17;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;5;8:50;5;10:20;5;12:56;7;18:15;8.0;0:30;8.0;1:35;70000
11032026_CPLEX_2SemDragagem2030;3555;32.2;205.0;0.0;0;0;0;1;14:39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.99;39.16;42.17;;;;;;ELEVACOES;GSA - E;SUPRAMAX;BERÇO ARM 19;1;14:40;1;16:05;1;18:19;3;9:30;3.0;10:15;3.0;11:15;55000
11032026_CPLEX_2SemDragagem2030;3556;32.2;205.0;0.0;0;0;0;1;15:44;4.5;35.33;0.0;39.83;0.0;0.58;0.58;6.22;39.16;46.0;;;;;;ELEVACOES;GSA - E;SUPRAMAX;BERÇO ARM 16/17;3;7:35;3;9:05;3;14:33;5;5:45;5.0;7:05;5.0;8:10;55000
11032026_CPLEX_2SemDragagem2030;3557;23.0;255.0;11.75;0;0;0;1;13:37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.07;15.61;17.75;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;1;13:40;1;14:55;1;16:14;2;7:55;2.0;8:40;2.0;9:50;3000
11032026_CPLEX_2SemDragagem2030;3558;43.0;339.0;14.0;0;0;0;1;13:37;67.83;0.25;0.0;68.08;21.33;0.58;21.92;2.7;25.92;50.58;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 3;4;9:45;4;11:00;4;12:57;5;14:55;6.0;13:35;6.0;14:45;6000
11032026_CPLEX_2SemDragagem2030;3559;23.0;185.0;10.75;0;0;0;1;13:39;0.0;0.67;0.0;0.67;0.0;0.17;0.17;17.95;59.07;77.25;;;;;;STOLTHAVEN;GL;MRMEDIUMRANGE;BERÇO AL 02;1;14:20;1;15:55;2;9:07;4;20:15;4.0;21:10;4.0;23:00;35000
11032026_CPLEX_2SemDragagem2030;3560;23.0;195.0;9.25;0;0;1;1;13:41;0.0;1.17;0.0;1.17;0.0;0.17;0.17;1.44;20.97;22.58;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;1;14:55;1;16:15;1;16:56;2;13:55;2.0;14:50;2.0;16:05;1500
11032026_CPLEX_2SemDragagem2030;3561;23.0;195.0;9.25;0;0;1;1;13:40;2.67;24.17;0.0;26.83;0.0;0.33;0.33;2.89;20.97;24.25;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;2;16:30;2;17:50;2;19:58;3;17:00;3.0;18:05;3.0;19:20;1500
11032026_CPLEX_2SemDragagem2030;3562;23.0;225.0;0.0;0;0;0;1;15:40;0.0;2.17;0.0;2.17;0.0;0.17;0.17;4.32;62.19;66.75;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;1;17:50;1;20:20;1;23:54;4;14:10;4.0;15:05;4.0;17:00;70000
11032026_CPLEX_2SemDragagem2030;3563;23.0;225.0;0.0;0;0;0;1;15:40;0.0;3.0;0.0;3.0;0.0;0.33;0.33;3.13;62.19;65.67;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;1;18:40;1;21:10;1;23:32;4;13:45;4.0;14:50;4.0;16:45;70000
11032026_CPLEX_2SemDragagem2030;3564;23.0;195.0;10.25;0;0;0;1;15:44;0.0;0.92;0.0;0.92;1.42;0.75;2.17;2.37;85.0;89.58;;;;;;TIPLAM - GSM - I;GSM - I;HANDYMAX;BERÇO TIPLAM 1;1;16:40;1;19:10;1;20:47;5;9:50;5.0;12:45;5.0;14:40;45000
11032026_CPLEX_2SemDragagem2030;3565;23.0;185.0;0.0;0;0;0;1;16:44;0.0;0.17;0.0;0.17;0.0;0.25;0.25;5.74;29.94;36.0;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;1;16:55;1;18:50;1;23:49;3;5:50;3.0;6:50;3.0;8:20;35000
11032026_CPLEX_2SemDragagem2030;3566;23.0;185.0;10.75;0;0;0;1;17:43;0.0;0.33;0.0;0.33;0.67;2.67;3.33;0.75;62.88;67.0;;;;;;VOPAK;GL;MRMEDIUMRANGE;BERÇO AL 03;1;18:05;1;19:40;1;19:40;4;10:35;4.0;14:40;4.0;16:30;35000
11032026_CPLEX_2SemDragagem2030;3567;36.0;225.0;0.0;0;0;0;2;17:52;0.0;0.42;0.0;0.42;0.0;2.25;2.25;4.15;99.0;105.42;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 1;2;18:20;2;20:30;2;23:54;7;2:55;7.0;5:55;7.0;7:40;55000
11032026_CPLEX_2SemDragagem2030;3568;23.0;155.0;9.75;0;0;0;2;16:46;0.0;0.67;0.0;0.67;0.0;0.0;0.0;1.17;45.88;47.08;;;;;;AGEO_TERMINAIS;GL;GPGENERALPURPOSE;BERÇO Ageo I;2;17:30;2;18:55;2;19:20;4;17:15;4.0;18:00;4.0;19:40;18000
11032026_CPLEX_2SemDragagem2030;3569;23.0;275.0;13.75;0;0;0;2;17:49;41.5;0.67;1.08;43.25;0.67;0.5;1.17;3.21;14.7;19.08;;;;;;BTP;CGC;PANAMAX;BERÇO BTP 3;4;13:05;4;14:55;4;17:22;5;8:05;5.0;10:00;5.0;11:45;3000
11032026_CPLEX_2SemDragagem2030;3570;23.0;305.0;13.75;0;0;0;2;17:48;39.67;0.0;0.0;39.67;2.33;1.67;4.0;1.87;20.66;26.58;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 1;4;9:30;4;11:20;4;12:27;5;9:10;5.0;13:55;5.0;15:40;4000
11032026_CPLEX_2SemDragagem2030;3571;23.0;325.0;13.75;0;0;0;2;17:48;49.67;2.67;1.92;54.25;9.25;0.58;9.83;5.11;20.66;35.67;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 2;5;0:05;5;1:55;5;6:16;6;3:00;6.0;13:35;6.0;15:20;4000
11032026_CPLEX_2SemDragagem2030;3572;23.0;205.0;0.0;0;0;0;2;13:45;0.0;7.17;0.0;7.17;0.0;0.25;0.25;1.22;77.19;78.67;;;;;;CITROSUCO;GL;MRMEDIUMRANGE;BERÇO ARM 29;2;20:55;2;22:15;2;22:43;6;3:55;6.0;4:55;6.0;5:50;35000
11032026_CPLEX_2SemDragagem2030;3573;23.0;225.0;0.0;0;0;0;2;16:48;18.25;42.08;0.08;60.42;0.0;0.0;0.0;8.37;68.98;77.42;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;5;5:15;5;6:45;5;14:22;8;11:25;8.0;12:10;8.0;13:15;70000
11032026_CPLEX_2SemDragagem2030;3574;23.0;225.0;0.0;0;0;0;2;19:53;46.42;91.33;0.08;137.83;0.0;1.33;1.33;3.95;68.98;74.33;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;8;13:45;8;15:15;8;18:27;11;15:30;11.0;17:35;11.0;18:40;70000
11032026_CPLEX_2SemDragagem2030;3575;23.0;275.0;12.25;0;0;0;2;18:50;0.0;0.08;0.0;0.08;0.0;0.0;0.0;2.34;17.86;20.25;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 1;2;18:55;2;20:15;2;21:50;3;15:45;3.0;16:30;3.0;18:05;3000
11032026_CPLEX_2SemDragagem2030;3576;23.0;275.0;12.25;0;0;0;2;18:50;0.0;0.67;0.0;0.67;0.0;0.0;0.0;2.06;17.86;19.92;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;2;19:30;2;21:10;2;22:28;3;16:20;3.0;17:05;3.0;18:40;3000
11032026_CPLEX_2SemDragagem2030;3577;23.0;175.0;0.0;0;0;0;2;18:51;2.83;14.25;0.0;17.08;0.0;1.5;1.5;7.68;27.04;36.25;;;;;;ELEVACOES;GSA - E;HANDYSIZE;BERÇO ARM 19;3;12:00;3;13:25;3;20:20;4;23:25;5.0;1:40;5.0;2:40;35000
11032026_CPLEX_2SemDragagem2030;3578;23.0;195.0;11.25;0;0;0;2;17:46;0.0;0.75;0.0;0.75;0.83;1.25;2.08;1.88;75.33;79.33;;;;;;HIDROVIAS;GSM - I;HANDYMAX;BERÇO ARM 22/23;2;18:35;2;19:40;2;20:47;6;0:10;6.0;3:00;6.0;4:20;45000
11032026_CPLEX_2SemDragagem2030;3579;36.0;225.0;0.0;0;0;0;2;16:58;5.0;39.75;0.0;44.75;0.0;1.17;1.17;5.24;200.0;206.42;;;;;;NST - CGNC;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;4;13:45;4;15:00;4;19:29;13;3:30;13.0;5:25;13.0;6:15;55000
11032026_CPLEX_2SemDragagem2030;3580;23.0;265.0;12.75;0;0;0;2;19:52;0.0;0.0;0.08;0.08;0.0;0.0;0.0;2.37;15.61;18.0;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;2;20:00;2;21:15;2;22:52;3;14:30;3.0;15:15;3.0;16:25;3000
11032026_CPLEX_2SemDragagem2030;3581;23.0;225.0;0.0;0;0;0;2;16:46;0.0;0.0;0.0;0.0;0.0;1.92;1.92;2.0;88.35;92.33;;;;;;TEAG;GSA - E;PANAMAX;BERÇO TEAG;2;16:50;2;18:00;2;19:15;6;11:40;6.0;14:20;6.0;15:05;70000
11032026_CPLEX_2SemDragagem2030;3582;23.0;185.0;12.75;0;0;0;2;17:51;0.0;3.25;0.0;3.25;0.0;0.17;0.17;2.65;89.37;92.25;;;;;;TERMAG;GSM - I;HANDYMAX;BERÇO TERMAG;2;21:10;2;22:00;2;23:54;6;17:20;6.0;18:15;6.0;19:20;45000
11032026_CPLEX_2SemDragagem2030;3583;23.0;225.0;0.0;0;0;0;2;16:52;0.58;3.92;0.0;4.5;0.67;0.67;1.33;9.02;111.09;121.5;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;2;21:25;2;22:30;3;6:46;7;21:55;8.0;0:00;8.0;0:40;70000
11032026_CPLEX_2SemDragagem2030;3584;23.0;225.0;0.0;0;0;0;2;15:46;46.0;85.5;0.0;131.5;0.0;0.25;0.25;2.15;111.09;113.5;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;8;3:20;8;4:25;8;5:49;12;20:55;12.0;21:55;12.0;22:35;70000
11032026_CPLEX_2SemDragagem2030;3585;23.0;225.0;0.0;0;0;0;2;17:49;0.33;1.58;0.0;1.92;0.17;3.08;3.25;1.8;61.75;66.83;;;;;;TGRAO;GSA - E;PANAMAX;BERÇO OUT 2;2;19:45;2;21:05;2;22:08;5;11:55;5.0;15:55;5.0;16:50;70000
11032026_CPLEX_2SemDragagem2030;3586;23.0;225.0;13.25;0;0;0;2;17:50;0.0;0.0;0.0;0.0;2.42;0.42;2.83;5.0;104.45;112.33;;;;;;TIPLAM - GSM - I;GSM - I;PANAMAX;BERÇO TIPLAM 4;2;17:50;2;19:50;3;0:05;7;8:35;7.0;12:10;7.0;14:35;70000
11032026_CPLEX_2SemDragagem2030;3587;23.0;165.0;9.75;0;0;0;2;18:53;0.0;0.33;0.0;0.33;0.0;0.67;0.67;0.75;41.58;43.0;;;;;;VOPAK;GL;GPGENERALPURPOSE;BERÇO AL 04;2;19:15;2;20:50;2;20:50;4;14:25;4.0;15:50;4.0;17:40;18000
11032026_CPLEX_2SemDragagem2030;3588;23.0;225.0;0.0;0;0;0;2;19:55;0.0;0.33;0.0;0.33;0.0;1.67;1.67;1.1;55.1;57.92;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;2;20:15;2;21:20;2;21:41;5;4:50;5.0;7:15;5.0;7:55;70000
11032026_CPLEX_2SemDragagem2030;3589;36.0;225.0;0.0;0;0;0;3;21:04;0.0;0.0;0.0;0.0;1.75;4.17;5.92;7.4;99.0;112.33;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 2;3;21:05;3;23:15;4;5:54;8;8:55;8.0;15:35;8.0;17:20;55000
11032026_CPLEX_2SemDragagem2030;3590;23.0;185.0;11.75;0;0;0;3;21:56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.16;64.43;65.58;;;;;;AGEO_TERMINAIS;GL;MRMEDIUMRANGE;BERÇO IB OE;3;22:00;3;23:25;3;23:49;6;16:15;6.0;17:00;6.0;18:40;35000
11032026_CPLEX_2SemDragagem2030;3591;23.0;295.0;14.5;0;0;0;3;23:52;37.58;10.33;1.92;49.83;0.0;0.0;0.0;1.87;20.66;22.58;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 3;6;1:45;6;3:35;6;4:42;7;1:25;7.0;2:10;7.0;3:55;4000
11032026_CPLEX_2SemDragagem2030;3592;23.0;225.0;0.0;0;0;0;3;20:58;72.5;118.42;0.08;191.0;0.5;0.0;0.5;17.01;68.98;86.5;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;11;20:00;11;21:30;12;13:45;15;10:45;15.0;12:00;15.0;13:05;70000
11032026_CPLEX_2SemDragagem2030;3593;23.0;225.0;0.0;0;0;0;3;20:57;95.42;186.08;0.08;281.58;18.58;0.83;19.42;4.31;68.98;92.75;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;15;14:35;15;16:05;15;19:38;18;16:40;19.0;12:50;19.0;13:55;70000
11032026_CPLEX_2SemDragagem2030;3594;23.0;225.0;0.0;0;0;0;3;22:45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.24;54.03;58.33;;;;;;CUTRALE - GSA - E;GSA - E;PANAMAX;BERÇO CUTRALE;3;22:45;3;23:50;4;3:19;6;9:25;6.0;10:10;6.0;10:50;70000
11032026_CPLEX_2SemDragagem2030;3595;23.0;225.0;0.0;0;0;0;3;21:58;36.0;66.25;0.0;102.25;0.17;0.08;0.25;1.93;53.25;55.5;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;8;4:15;8;5:45;8;6:55;10;12:15;10.0;13:15;10.0;14:20;70000
11032026_CPLEX_2SemDragagem2030;3596;23.0;205.0;11.75;0;0;0;3;22:58;1.0;2.17;1.5;4.67;1.25;14.17;15.42;2.14;16.8;34.42;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;4;3:40;4;4:55;4;6:18;4;23:10;5.0;15:20;5.0;16:30;1000
11032026_CPLEX_2SemDragagem2030;3597;23.0;265.0;13.25;0;0;0;3;22:58;1.0;0.0;0.83;1.83;0.0;0.08;0.08;3.77;15.61;19.5;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;4;0:50;4;2:05;4;5:06;4;20:45;4.0;21:35;4.0;22:45;3000
11032026_CPLEX_2SemDragagem2030;3598;23.0;295.0;13.75;0;0;0;3;22:58;19.83;6.92;1.58;28.33;5.5;0.0;5.5;2.77;21.3;29.58;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 2;5;3:20;5;4:35;5;6:36;6;3:55;6.0;10:10;6.0;11:20;4000
11032026_CPLEX_2SemDragagem2030;3599;43.0;339.0;14.0;0;0;0;3;22:58;51.08;9.08;1.58;61.75;4.0;0.0;4.0;4.24;25.92;34.17;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 3;6;12:45;6;14:00;6;17:29;7;19:25;8.0;0:10;8.0;1:20;6000
11032026_CPLEX_2SemDragagem2030;3600;23.0;225.0;0.0;0;0;0;3;23:40;0.5;0.92;0.0;1.42;2.33;0.08;2.42;1.25;78.07;81.75;;;;;;TEG;GSA - E;PANAMAX;BERÇO TEG;4;1:05;4;2:15;4;2:45;7;8:50;7.0;12:00;7.0;12:45;70000
11032026_CPLEX_2SemDragagem2030;3601;23.0;195.0;10.25;0;0;1;3;22:06;0.0;0.08;0.0;0.08;0.0;0.67;0.67;3.95;20.97;25.58;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;3;22:15;3;23:35;4;2:47;4;23:45;5.0;1:10;5.0;2:25;1500
11032026_CPLEX_2SemDragagem2030;3602;23.0;225.0;0.0;0;0;0;3;23:41;2.75;15.58;0.0;18.33;0.0;2.42;2.42;3.88;62.19;68.5;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;4;18:05;4;20:35;4;23:42;7;13:55;7.0;17:05;7.0;19:00;70000
11032026_CPLEX_2SemDragagem2030;3603;23.0;195.0;11.25;0;0;0;3;19:55;4.0;17.83;0.0;21.83;0.0;0.0;0.0;10.98;85.0;96.0;;;;;;TIPLAM - GSM - I;GSM - I;HANDYMAX;BERÇO TIPLAM 2;4;17:45;4;19:45;5;5:58;8;19:00;8.0;19:45;8.0;22:10;45000
11032026_CPLEX_2SemDragagem2030;3604;23.0;225.0;13.75;0;0;0;3;19:55;62.17;29.92;0.0;92.08;2.42;4.0;6.42;5.08;104.45;116.0;;;;;;TIPLAM - GSM - I;GSM - I;PANAMAX;BERÇO TIPLAM 4;7;16:00;7;18:00;7;22:19;12;6:50;12.0;14:00;12.0;16:25;70000
11032026_CPLEX_2SemDragagem2030;3605;23.0;175.0;9.75;0;0;0;3;20:54;15.08;0.25;0.0;15.33;0.0;0.0;0.0;40.77;90.66;131.5;;;;;;USIMINAS;CGNC;HANDYSIZE;BERÇO USIMINAS 3;4;12:15;4;14:15;6;6:16;10;1:00;10.0;1:45;10.0;4:00;35000
11032026_CPLEX_2SemDragagem2030;3606;36.0;225.0;0.0;0;0;0;4;1:05;0.0;0.67;0.0;0.67;2.0;8.33;10.33;1.07;99.0;110.42;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 3;4;1:45;4;3:55;4;4:14;8;7:15;8.0;18:20;8.0;20:20;55000
11032026_CPLEX_2SemDragagem2030;3607;23.0;155.0;0.0;0;0;0;4;1:03;0.0;0.92;0.0;0.92;0.0;0.75;0.75;1.16;45.88;47.83;;;;;;AGEO_TERMINAIS;GL;GPGENERALPURPOSE;BERÇO IB SP;4;2:00;4;3:45;4;4:09;6;2:05;6.0;3:35;6.0;4:55;18000
11032026_CPLEX_2SemDragagem2030;3608;23.0;255.0;10.25;0;0;0;4;1:02;22.92;8.58;0.0;31.5;0.0;0.92;0.92;1.36;14.7;17.0;;;;;;BTP;CGC;PANAMAX;BERÇO BTP 3;5;8:35;5;10:25;5;11:01;6;1:45;6.0;3:25;6.0;5:10;3000
11032026_CPLEX_2SemDragagem2030;3609;23.0;295.0;10.25;0;0;0;4;1:04;33.0;19.83;0.0;52.83;0.0;0.0;0.0;2.82;20.66;23.5;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 1;6;5:55;6;7:45;6;9:49;7;6:30;7.0;7:15;7.0;9:00;4000
11032026_CPLEX_2SemDragagem2030;3610;23.0;305.0;9.25;0;0;0;4;0:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.65;20.66;23.33;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 2;4;0:00;4;1:50;4;3:44;5;0:25;5.0;1:10;5.0;2:55;4000
11032026_CPLEX_2SemDragagem2030;3611;23.0;165.0;9.75;0;0;0;4;0:02;0.0;0.42;0.0;0.42;0.0;0.0;0.0;4.44;135.86;140.33;;;;;;BUNGE;GSA - I;HANDYSIZE;BERÇO ARM 30;4;0:30;4;1:25;4;5:06;9;21:00;9.0;21:45;9.0;22:55;35000
11032026_CPLEX_2SemDragagem2030;3612;23.0;225.0;0.0;0;0;0;4;2:05;33.08;63.83;0.08;97.0;0.0;0.0;0.0;10.86;68.98;79.83;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 13/14;8;3:05;8;4:35;8;14:41;11;11:40;11.0;12:25;11.0;13:30;70000
11032026_CPLEX_2SemDragagem2030;3613;23.0;225.0;0.0;0;0;0;4;4:07;140.33;224.17;7.25;371.75;0.0;0.0;0.0;2.43;68.98;71.42;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;19;15:55;19;17:25;19;19:05;22;16:05;22.0;16:50;22.0;17:55;70000
11032026_CPLEX_2SemDragagem2030;3615;23.0;185.0;0.0;0;0;0;4;5:10;1.42;6.92;0.0;8.33;0.0;0.67;0.67;3.76;39.48;43.92;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;4;13:30;4;14:55;4;17:55;6;9:25;6.0;10:50;6.0;11:50;45000
11032026_CPLEX_2SemDragagem2030;3616;23.0;225.0;0.0;0;0;0;4;5:09;20.5;34.5;0.08;55.08;0.0;0.25;0.25;1.96;58.85;61.08;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;6;12:15;6;13:40;6;14:52;9;1:45;9.0;2:45;9.0;3:45;70000
11032026_CPLEX_2SemDragagem2030;3617;23.0;225.0;0.0;0;0;0;4;5:11;43.58;78.75;0.08;122.42;2.83;0.0;2.83;2.37;58.85;64.08;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;9;7:40;9;9:05;9;10:42;11;21:35;12.0;1:10;12.0;2:10;70000
11032026_CPLEX_2SemDragagem2030;3618;23.0;185.0;8.25;0;0;0;4;2:05;0.0;0.0;0.17;0.17;0.0;1.17;1.17;2.35;13.38;16.92;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 1;4;2:15;4;3:35;4;5:11;4;18:35;4.0;20:30;4.0;22:05;1000
11032026_CPLEX_2SemDragagem2030;3619;36.0;225.0;0.0;0;0;0;4;0:01;0.0;0.17;0.0;0.17;0.0;0.0;0.0;9.23;64.0;73.25;;;;;;DPW - CGNC;CGNC;NAVIOCARGAGERAL;BERÇO DPW 3;4;0:15;4;1:50;4;10:18;7;2:20;7.0;3:05;7.0;4:15;55000
11032026_CPLEX_2SemDragagem2030;3620;23.0;225.0;0.0;0;0;0;4;2:06;7.17;17.67;0.0;24.83;0.0;0.0;0.0;2.74;53.25;56.0;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;5;3:00;5;4:25;5;6:24;7;11:40;7.0;12:25;7.0;13:25;70000
11032026_CPLEX_2SemDragagem2030;3621;23.0;185.0;0.0;0;0;0;4;2:06;0.0;1.25;0.0;1.25;0.0;0.0;0.0;3.53;43.42;47.0;;;;;;GRANEL;GL;MRMEDIUMRANGE;BERÇO IB BC;4;3:25;4;5:10;4;7:56;6;3:25;6.0;4:10;6.0;5:30;35000
11032026_CPLEX_2SemDragagem2030;3622;23.0;185.0;9.25;0;0;0;4;3:01;29.17;149.33;0.0;178.5;3.25;0.0;3.25;1.68;295.08;300.08;;;;;;NITA;GSA - I;HANDYMAX;BERÇO ARM 13/14;11;13:35;11;14:45;11;15:40;23;22:50;24.0;2:50;24.0;4:15;45000
11032026_CPLEX_2SemDragagem2030;3623;23.0;175.0;0.0;0;0;0;4;5:02;12.08;37.25;0.0;49.33;0.0;0.17;0.17;1.39;137.91;139.5;;;;;;NST - GL;GL;MRMEDIUMRANGE;BERÇO ARM 29;6;6:25;6;7:45;6;8:23;12;2:20;12.0;3:15;12.0;4:10;35000
11032026_CPLEX_2SemDragagem2030;3624;23.0;195.0;8.25;0;0;0;4;1:02;0.0;1.0;0.42;1.42;0.67;0.92;1.58;2.72;16.8;21.17;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.2;4;2:30;4;3:45;4;5:43;4;22:35;5.0;0:55;5.0;2:05;1000
