VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
35.0;228.42;9.8;13.93;1.0;13;30;;2;17;False;False;False;;32.02;5.08;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4378;D016
28.0;179.87;9.8;7.6;2.0;19;0;;2;17;False;False;False;;24.8;8.77;;;9;Transpetro;47;;GL;4379;D016
32.0;229.0;7.58;12.69;1.0;19;30;;2;17;False;False;False;;84.48;0;;;9;Terminal XXXIX;44;;GSA - E;4380;D016
32.0;199.9;9.85;12.9;1.0;19;36;;2;17;False;False;False;;32.45;1.15;;;9;TUP - DPW - CGNC;52;;CGNC;4381;D016
32.0;199.9;7.34;9.85;1.0;21;0;;2;17;False;False;False;;37.8;2.83;;;9;Suzano (T-32);35;;CGNC;4382;D016
32.0;228.9;7.34;13.4;1.0;21;45;;2;17;False;False;False;;60.92;0.82;;;9;TUP - Cutrale - GSA - E;50;;GSA - E;4383;D016
28.0;183.2;8.0;9.0;1.0;23;6;;2;17;False;False;False;;16.3;5.42;;;9;Transpetro;47;;GL;4384;D016
25.0;182.47;9.3;9.5;2.0;23;55;;2;17;False;False;False;;22.33;1.45;;;9;Santos Brasil;32;;CGC;4385;D016
30.0;179.97;10.5;6.25;2.0;2;0;;3;18;False;False;False;;77.28;0;;;9;Outros - Cais do Saboó;28;;GL;4386;D016
32.0;199.97;7.7;9.45;1.0;3;0;;3;18;False;False;True;;23.5;0.3;;;9;TEV;45;;RORO ;4387;D016
37.0;255.0;11.2;9.8;2.0;3;30;;3;18;False;False;False;;16.82;5.12;;;9;TUP - DPW - CGC;51;;CGC;4388;D016
32.0;229.0;7.65;13.29;1.0;6;18;;3;18;False;False;False;;96.3;2.8;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4389;D016
24.0;144.09;6.2;6.2;1.0;7;15;;3;18;False;False;False;;8.33;3.0;;;9;TUP - Terminal Marítimo Dow;54;;CGNC;4390;D016
24.0;144.09;7.7;6.2;2.0;7;45;;3;18;False;False;False;;27.5;0.42;;;9;Ageo Terminais ;2;;GL;4391;D016
32.0;201.8;8.6;8.3;2.0;8;0;;3;18;False;False;False;;2.6;20.07;;;9;Ecoporto;13;;CGNC;4392;D016
51.0;335.9;13.1;10.5;2.0;8;45;;3;18;False;False;False;;17.03;2.0;;;9;Santos Brasil;32;;CGC;4393;D016
32.0;225.0;11.1;13.45;1.0;11;10;;3;18;False;False;False;;44.0;0.93;;;9;Bracell;8;;CGNC;4394;D016
48.0;329.77;14.1;12.25;2.0;11;30;;3;18;False;False;False;;26.15;6.62;;;9;BTP;9;;RORO ;4395;D016
32.0;183.06;9.5;8.3;2.0;11;40;;3;18;False;False;False;;63.17;0;;;9;Vopak;60;;GL;4396;D016
32.0;189.9;12.41;11.98;2.0;11;50;;3;18;False;False;False;;111.33;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4397;D016
17.0;75.2;4.8;4.2;3.0;13;0;;3;18;False;False;False;;24.0;0.08;;;9;TUP - Saipem;53;;CGC;4398;D016
32.0;199.9;7.0;13.1;1.0;13;0;;3;18;False;False;False;;65.92;2.08;;;9;Copersucar;12;;GSA - E;4399;D016
30.0;180.0;8.72;6.85;2.0;17;10;;3;18;False;False;False;;85.0;0.33;;;9;Outros - Cais do Macuco;25;;GSM - I;4400;D016
32.0;189.99;6.4;8.46;1.0;19;0;;3;18;False;False;False;;36.0;2.7;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4401;D016
29.0;183.0;6.1;6.1;1.0;19;45;;3;18;False;False;False;;91.75;0.07;;;9;Eldorado (Rishis);14;;CGNC;4402;D016
32.0;201.8;8.3;7.57;2.0;20;0;;3;18;False;False;False;;112.38;2.45;;;9;TUP - DPW - CGNC;52;;CGNC;4403;D016
30.0;199.08;11.17;6.55;2.0;21;25;;3;18;False;False;False;;124.12;3.47;;;9;Hidrovias do Brasil;16;;GSM - I;4404;D016
48.0;336.0;12.15;14.4;2.0;4;6;;4;19;False;False;False;;23.95;2.27;;;9;BTP;9;;CGC;4405;D016
45.0;299.9;12.6;14.4;2.0;5;0;;4;19;False;False;False;;14.68;4.62;;;9;BTP;9;;CGC;4406;D016
32.0;228.6;12.5;8.2;2.0;5;36;;4;19;False;False;False;;124.33;0;;;9;Vopak;60;;GL;4407;D016
37.0;227.92;11.9;11.9;1.0;7;0;;4;19;False;False;False;;26.65;1.75;;;9;TUP - DPW - CGC;51;;CGC;4408;D016
32.0;224.95;6.88;13.9;1.0;7;24;;4;19;False;False;False;;35.08;1.32;;;9;Copersucar;12;;GSA - E;4409;D016
32.0;170.0;10.1;8.1;2.0;7;30;;4;19;False;False;False;;106.0;16.17;;;9;Ultracargo;59;;GL;4410;D016
29.0;179.86;8.1;7.25;2.0;8;30;;4;19;False;False;False;;16.8;2.8;;;9;TUP - Tiplam - GL;55;;GL;4411;D016
32.0;225.0;7.65;12.64;1.0;11;30;;4;19;False;False;False;;90.37;6.97;;;9;Terminal Exportador de Santos (TES);41;;GSA - E;4412;D016
36.0;199.99;8.9;11.57;1.0;12;15;;4;19;False;False;False;;12.25;2.08;;;9;Elevações Portuárias;15;;GSA - E;4413;D016
32.0;229.02;6.8;11.8;1.0;13;0;;4;19;False;False;False;;49.42;0;;;9;Terminal XXXIX;44;;GSA - E;4414;D016
40.0;300.4;10.4;12.2;1.0;15;0;;4;19;False;False;False;;20.68;2.15;;;9;BTP;9;;CGC;4415;D016
30.0;179.99;6.45;9.69;1.0;15;48;;4;19;False;False;False;;71.3;27.53;;;9;Terminal 12A (COFCO);38;;GSA - E;4416;D016
30.0;179.99;9.0;6.8;2.0;15;48;;4;19;False;False;False;;329.17;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4417;D016
32.0;199.95;6.87;13.62;1.0;16;30;;4;19;False;False;False;;73.52;2.47;;;9;Terminal ADM do Brasil;39;;GSA - E;4418;D016
32.0;199.93;7.5;11.81;1.0;16;30;;4;19;False;False;False;;72.38;8.55;;;9;Terminal 12A (COFCO);38;;GSA - E;4419;D016
48.0;300.0;10.8;9.5;2.0;17;0;;4;19;False;False;False;;19.92;1.62;;;9;Santos Brasil;32;;CGC;4420;D016
32.0;199.9;7.5;13.41;1.0;18;0;;4;19;False;False;False;;40.25;1.92;;;9;Elevações Portuárias;15;;GSA - E;4421;D016
48.0;333.95;13.7;11.5;2.0;20;40;;4;19;False;False;False;;22.23;1.9;;;9;Santos Brasil;32;;CGC;4422;D016
32.0;199.99;7.1;13.55;1.0;0;1;;5;20;False;False;False;;31.0;2.05;;;9;Elevações Portuárias;15;;GSA - E;4423;D016
32.0;199.99;8.17;8.1;1.0;0;1;;5;20;False;False;True;;15.5;4.33;;;9;TEV;45;;CGNC;4424;D016
36.0;236.32;8.6;7.7;2.0;2;15;;5;20;False;False;False;;2.78;0.72;;;9;Ecoporto;13;;RORO ;4425;D016
37.0;228.0;11.6;8.4;2.0;3;47;;5;20;False;False;False;;24.48;12.87;;;9;BTP;9;;CGC;4426;D016
32.0;229.0;7.65;12.37;1.0;4;12;;5;20;False;False;False;;79.58;0.47;;;9;Terminal Exportador do Guarujá (TEG);42;;GSA - E;4427;D016
48.0;333.2;10.2;9.6;2.0;4;40;;5;20;False;False;False;;16.15;1.8;;;9;BTP;9;;CGC;4428;D016
26.0;173.0;6.7;9.0;1.0;7;0;;5;20;False;False;False;;42.17;0.1;;;9;Citrosuco;10;;GL;4429;D016
48.0;330.03;13.5;11.9;2.0;7;18;;5;20;False;False;False;;13.22;2.9;;;9;Santos Brasil;32;;CGC;4430;D016
26.0;158.83;7.9;8.1;1.0;8;0;;5;20;False;False;False;;28.58;0;;;9;Ageo Terminais ;2;;GL;4431;D016
40.0;299.99;9.7;9.5;2.0;11;0;;5;20;False;False;False;;18.55;2.73;;;9;BTP;9;;CGC;4432;D016
40.0;272.05;9.3;11.3;2.0;12;45;;5;20;False;False;False;;23.38;2.03;;;9;TUP - DPW - CGC;51;;CGC;4433;D016
30.0;183.0;9.22;6.39;2.0;13;30;;5;20;False;False;False;;232.25;0.3;;;9;Nita;18;;GSA - I;4434;D016
42.0;270.06;12.7;10.5;2.0;13;30;;5;20;False;False;False;;20.72;1.75;;;9;TUP - DPW - CGC;51;;CGC;4435;D016
36.0;210.0;11.3;12.35;1.0;14;30;;5;20;False;False;False;;21.75;3.58;;;9;Bracell;8;;CGNC;4436;D016
38.0;249.97;12.1;10.5;2.0;16;30;;5;20;False;False;False;;14.12;1.77;;;9;BTP;9;;CGC;4437;D016
32.0;189.99;7.38;6.25;2.0;18;0;;5;20;False;False;False;;275.17;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4438;D016
48.0;314.33;11.1;13.6;1.0;18;0;;5;20;False;False;False;;17.92;1.67;;;9;BTP;9;;CGC;4439;D016
36.0;236.32;7.7;8.87;1.0;20;40;;5;20;False;False;True;;5.68;1.25;;;9;TEV;45;;CGNC;4440;D016
33.0;201.8;8.1;9.7;1.0;23;20;;5;20;False;False;False;;30.8;1.67;;;9;TUP - DPW - CGNC;52;;CGNC;4441;D016
46.0;339.62;12.2;14.5;1.0;4;0;;6;21;False;False;False;;20.92;3.37;;;9;BTP;9;;CGC;4442;D016
32.0;199.97;8.18;8.63;1.0;4;0;;6;21;False;False;True;;18.0;0;;;9;TEV;45;;RORO ;4443;D016
32.0;225.0;6.94;13.57;1.0;6;0;;6;21;False;False;False;;59.08;0;;;9;Terminal XXXIX;44;;GSA - E;4444;D016
42.0;320.58;11.8;14.4;2.0;7;0;;6;21;False;False;False;;24.07;1.9;;;9;TUP - DPW - CGC;51;;CGC;4445;D016
46.0;299.9;11.3;14.2;2.0;7;8;;6;21;False;False;False;;22.27;1.7;;;9;BTP;9;;CGC;4446;D016
32.0;204.85;7.25;10.2;1.0;8;0;;6;21;False;False;False;;90.32;11.12;;;9;TUP - Cutrale - GL;49;;GL;4447;D016
28.0;174.38;7.8;10.3;1.0;8;15;;6;21;False;False;False;;69.83;2.77;;;9;Stolthaven;33;;GL;4448;D016
36.0;224.94;9.07;13.88;1.0;8;30;;6;21;False;False;False;;39.25;3.25;;;9;Elevações Portuárias;15;;GSA - E;4449;D016
48.0;333.2;13.0;11.7;2.0;9;50;;6;21;False;False;False;;19.47;1.85;;;9;TUP - DPW - CGC;51;;CGC;4450;D016
38.0;255.4;10.2;10.8;2.0;15;6;;6;21;False;False;False;;15.57;1.22;;;9;TUP - DPW - CGC;51;;CGC;4451;D016
32.0;229.0;7.0;13.31;1.0;16;0;;6;21;False;False;False;;57.08;4.67;;;9;Copersucar;12;;GSA - E;4452;D016
42.0;300.04;12.2;11.4;1.0;17;0;;6;21;False;False;False;;43.53;0.35;;;9;Santos Brasil;32;;CGNC;4453;D016
30.0;199.2;8.0;11.4;1.0;17;0;;6;21;False;False;False;;28.68;3.92;;;9;Eldorado (Rishis);14;;CGNC;4454;D016
30.0;181.0;9.1;6.35;2.0;17;24;;6;21;False;False;False;;62.58;2.05;;;9;Hidrovias do Brasil;16;;GSM - I;4455;D016
32.0;263.23;11.7;10.0;2.0;19;0;;6;21;False;False;False;;13.5;1.43;;;9;Santos Brasil;32;;CGC;4456;D016
43.0;272.0;12.0;13.5;2.0;20;6;;6;21;False;False;False;;14.37;1.92;;;9;BTP;9;;CGC;4457;D016
32.0;199.98;8.5;8.5;1.0;23;0;;6;21;False;False;True;;12.5;3.92;;;9;TEV;45;;CGNC;4458;D016
32.0;294.03;10.3;11.5;2.0;0;30;;0;22;False;False;False;;22.25;2.02;;;9;Santos Brasil;32;;CGC;4459;D016
32.0;199.98;10.3;6.6;2.0;0;50;;0;22;False;False;False;;86.87;8.88;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4460;D016
35.0;224.0;8.5;9.45;2.0;2;40;;0;22;False;False;False;;18.08;2.72;;;9;Santos Brasil;32;;CGC;4461;D016
32.0;199.99;8.41;8.93;1.0;3;15;;0;22;False;False;True;;13.87;5.43;;;9;TEV;45;;CGNC;4462;D016
28.0;179.95;10.05;9.97;1.0;3;45;;0;22;False;False;False;;25.47;8.25;;;9;Elevações Portuárias;15;;GSA - E;4463;D016
32.0;229.0;7.25;13.3;1.0;6;18;;0;22;False;False;False;;73.1;3.05;;;9;Terminal Exportador do Guarujá (TEG);42;;GSA - E;4464;D016
29.0;177.8;6.77;9.62;1.0;6;30;;0;22;False;False;False;;148.12;6.25;;;9;NST - CGNC;19;;GSA - E;4465;D016
32.0;229.0;7.8;12.36;1.0;7;30;;0;22;False;False;False;;69.78;0;;;9;Terminal XXXIX;44;;GSA - E;4466;D016
32.0;183.31;7.5;12.4;1.0;7;45;;0;22;False;False;False;;97.7;1.17;;;9;Transpetro;47;;GL;4467;D016
38.0;229.2;7.01;14.07;1.0;10;0;;0;22;False;False;False;;126.08;4.12;;;9;Elevações Portuárias;15;;GSA - E;4468;D016
33.0;177.9;7.9;8.0;1.0;10;20;;0;22;False;False;False;;122.83;0.17;;;9;TUP - Saipem;53;;CGNC;4469;D016
27.4;183.98;7.44;9.8;1.0;10;24;;0;22;False;False;False;;32.9;0.98;;;9;Transpetro;47;;GL;4470;D016
48.0;330.0;14.45;12.4;2.0;12;0;;0;22;False;False;False;;25.65;2.43;;;9;BTP;9;;CGC;4471;D016
32.0;183.0;11.4;7.6;2.0;12;48;;0;22;False;False;False;;110.8;0.33;;;9;Ageo Terminais ;2;;GL;4472;D016
32.0;182.98;8.8;11.0;1.0;13;40;;0;22;False;False;False;;82.33;0;;;9;Vopak;60;;GL;4473;D016
30.0;179.97;5.98;10.46;1.0;14;46;;0;22;False;False;False;;85.08;18.15;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4474;D016
36.0;229.0;6.84;13.68;1.0;15;0;;0;22;False;False;False;;63.75;3.55;;;9;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4475;D016
32.0;199.99;12.38;7.17;2.0;17;0;;0;22;False;False;False;;132.5;2.07;;;9;Hidrovias do Brasil;16;;GSM - I;4476;D016
30.0;218.45;11.65;11.6;2.0;17;30;;0;22;False;False;False;;16.07;3.78;;;9;Santos Brasil;32;;CGC;4477;D016
48.0;299.98;11.3;9.0;2.0;22;36;;0;22;False;False;False;;20.58;2.03;;;9;BTP;9;;CGC;4478;D016
32.0;204.85;8.3;10.4;1.0;6;0;;1;23;False;False;False;;96.28;0.03;;;9;Citrosuco;10;;GL;4479;D016
32.0;199.9;6.8;7.05;1.0;6;0;;1;23;False;False;False;;238.1;0.65;;;9;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;4480;D016
37.0;256.07;10.5;9.3;2.0;8;12;;1;23;False;False;False;;21.13;2.7;;;9;TUP - DPW - CGC;51;;CGC;4481;D016
37.0;215.4;7.28;10.98;1.0;10;0;;1;23;False;False;False;;229.2;3.75;;;9;Bracell;8;;CGNC;4482;D016
32.0;199.98;13.3;8.38;2.0;10;0;;1;23;False;False;False;;131.67;5.25;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4483;D016
32.0;229.0;7.6;13.11;1.0;14;15;;1;23;False;False;False;;48.68;2.32;;;9;Terminal Exportador de Santos (TES);41;;GSA - E;4484;D016
30.0;208.85;10.0;10.6;2.0;16;0;;1;23;False;False;False;;18.97;1.47;;;9;Santos Brasil;32;;CGC;4485;D016
32.0;198.0;7.75;8.5;1.0;16;15;;1;23;False;False;True;;16.0;3.0;;;9;TEV;45;;CGNC;4486;D016
48.0;337.0;12.1;14.05;1.0;19;0;;1;23;False;False;False;;17.45;2.7;;;9;BTP;9;;CGC;4487;D016
30.0;180.0;6.23;9.83;1.0;20;18;;1;23;False;False;False;;52.55;0.75;;;9;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;4488;D016
26.0;170.0;10.3;7.6;2.0;22;56;;1;23;False;False;False;;65.15;0;;;9;Ageo Terminais ;2;;GL;4489;D016
32.0;228.99;9.0;7.11;2.0;0;18;;2;24;False;False;False;;77.45;10.52;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4490;D016
32.0;228.99;14.2;9.0;2.0;1;0;;2;24;False;False;False;;87.08;2.38;;;9;Terminal Marítimo do Guarujá (Termag);43;;GSM - I;4491;D016
37.0;228.0;9.0;9.8;2.0;3;1;;2;24;False;False;False;;25.6;3.58;;;9;Santos Brasil;32;;CGC;4492;D016
48.0;333.95;11.4;13.4;2.0;3;55;;2;24;False;False;False;;36.95;4.53;;;9;Santos Brasil;32;;CGC;4493;D016
46.0;260.0;12.4;11.7;2.0;4;59;;2;24;False;False;False;;12.25;3.15;;;9;Santos Brasil;32;;CGC;4494;D016
46.0;339.6;14.0;12.45;2.0;8;42;;2;24;False;False;False;;26.35;3.48;;;9;TUP - DPW - CGC;51;;CGC;4495;D016
20.0;92.95;5.6;5.5;1.0;9;20;;2;24;False;False;False;;94.0;0.17;;;9;TUP - Saipem;53;;CGNC;4496;D016
28.0;186.35;9.5;10.0;1.0;10;30;;2;24;False;False;False;;8.75;1.65;;;9;BTP;9;;CGC;4497;D016
32.0;225.0;7.38;14.2;1.0;11;0;;2;24;False;False;False;;103.3;4.15;;;9;TUP - DPW - CGNC;52;;CGNC;4498;D016
40.04;275.0;12.6;13.7;1.0;13;30;;2;24;False;False;False;;33.0;1.92;;;9;Santos Brasil;32;;CGNC;4499;D016
32.0;189.99;7.18;12.5;1.0;14;30;;2;24;False;False;False;;56.08;1.03;;;9;Elevações Portuárias;15;;GSA - E;4500;D016
44.0;332.58;11.7;14.32;1.0;15;0;;2;24;False;False;False;;38.42;3.58;;;9;BTP;9;;CGC;4501;D016
19.0;87.9;5.1;5.5;1.0;15;20;;2;24;False;False;False;;65.17;0.17;;;9;TUP - Saipem;53;;CGNC;4502;D016
25.0;182.47;10.0;10.0;1.0;17;0;;2;24;False;False;False;;15.0;3.37;;;9;Santos Brasil;32;;CGC;4503;D016
32.0;199.99;12.1;7.01;2.0;17;48;;2;24;False;False;False;;247.48;2.8;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4504;D016
25.0;156.53;7.9;7.85;2.0;20;0;;2;24;False;False;False;;16.5;0;;;9;Ageo Terminais ;2;;GL;4505;D016
32.0;183.06;8.9;8.5;2.0;20;6;;2;24;False;False;False;;75.5;0;;;9;Stolthaven;33;;GL;4506;D016
37.0;254.73;9.6;10.0;1.0;22;9;;2;24;False;False;False;;22.12;1.85;;;9;TUP - DPW - CGC;51;;CGC;4507;D016
32.0;199.98;6.66;13.36;1.0;23;50;;2;24;False;False;False;;16.82;1.68;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4508;D016
28.0;179.95;9.67;7.63;2.0;0;24;;3;25;False;False;False;;29.58;8.83;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4509;D016
40.0;304.16;9.0;13.95;2.0;1;6;;3;25;False;False;False;;29.07;1.97;;;9;BTP;9;;CGC;4510;D016
32.0;199.0;8.3;9.45;1.0;6;13;;3;25;False;False;True;;14.5;1.7;;;9;TEV;45;;CGNC;4511;D016
28.0;181.72;7.9;8.1;1.0;6;56;;3;25;False;False;False;;8.32;0.85;;;9;TUP - DPW - CGC;51;;CGC;4512;D016
22.0;125.8;6.4;6.3;1.0;9;56;;3;25;False;False;False;;0.5;3.27;;;9;Ecoporto;13;;CGC;4513;D016
32.0;243.0;9.4;9.6;2.0;12;0;;3;25;False;False;False;;4.05;1.62;;;9;TUP - DPW - CGC;51;;CGC;4514;D016
28.0;168.06;7.95;8.4;1.0;15;0;;3;25;False;False;True;;11.0;4.22;;;9;TEV;45;;RORO ;4515;D016
26.0;170.0;7.25;9.8;1.0;16;0;;3;25;False;False;False;;52.68;12.23;;;9;TUP - Cutrale - GL;49;;GL;4516;D016
32.0;189.99;11.32;9.3;2.0;18;30;;3;25;False;False;False;;220.8;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4517;D016
40.0;299.95;10.8;9.85;2.0;18;42;;3;25;False;False;False;;24.97;1.7;;;9;TUP - DPW - CGC;51;;CGC;4518;D016
32.0;183.1;10.0;9.95;2.0;22;55;;3;25;False;False;False;;33.65;0;;;9;Ageo Terminais ;2;;GL;4519;D016
40.0;277.32;11.1;12.8;1.0;3;0;;4;26;False;False;False;;13.05;1.37;;;9;BTP;9;;CGC;4520;D016
40.0;285.0;9.1;9.1;2.0;5;0;;4;26;False;False;False;;9.33;2.38;;;9;BTP;9;;CGC;4521;D016
32.0;199.97;8.25;9.05;1.0;6;36;;4;26;False;False;True;;14.32;4.05;;;9;TEV;45;;CGNC;4522;D016
37.0;227.97;11.1;9.2;1.0;7;0;;4;26;False;False;False;;13.57;1.43;;;9;TUP - DPW - CGC;51;;CGC;4523;D016
37.0;228.41;7.43;14.07;1.0;8;0;;4;26;False;False;False;;46.25;3.0;;;9;Elevações Portuárias;15;;GSA - E;4524;D016
0.0;225.0;10.4;13.44;1.0;11;30;;4;26;False;False;False;;26.17;0;;;9;T-Grão;46;;GSA - E;4525;D016
51.0;335.95;14.0;11.7;2.0;11;40;;4;26;False;False;False;;18.72;0.58;;;9;Santos Brasil;32;;CGC;4526;D016
28.0;186.4;8.05;6.37;2.0;12;0;;4;26;False;False;False;;135.45;0;;;9;Outros - Cais do Saboó;28;;GSM - I;4527;D016
32.0;243.0;9.6;10.9;2.0;12;30;;4;26;False;False;False;;15.63;1.7;;;9;Santos Brasil;32;;CGC;4528;D016
28.0;184.96;7.7;9.0;1.0;13;35;;4;26;False;False;False;;123.37;0;;;9;Ageo Terminais ;2;;GL;4529;D016
30.0;179.9;10.0;6.8;2.0;14;24;;4;26;False;False;False;;285.42;0;;;9;Outros - Cais do Saboó;28;;GSM - I;4530;D016
48.0;299.92;10.0;13.7;2.0;15;0;;4;26;False;False;False;;26.83;2.27;;;9;BTP;9;;CGC;4531;D016
32.0;227.8;12.2;8.6;2.0;17;12;;4;26;False;False;False;;178.0;2.92;;;9;Ageo Terminais ;2;;GL;4532;D016
28.0;179.87;8.4;7.0;2.0;17;30;;4;26;False;False;False;;15.9;4.4;;;9;TUP - Tiplam - GL;55;;GL;4533;D016
48.0;333.95;13.4;11.8;2.0;23;42;;4;26;False;False;False;;18.85;1.73;;;9;Santos Brasil;32;;CGC;4534;D016
44.0;299.95;12.0;10.9;2.0;2;34;;5;27;False;False;False;;22.8;2.08;;;9;Santos Brasil;32;;CGC;4535;D016
37.0;227.97;9.2;11.0;2.0;3;50;;5;27;False;False;False;;20.45;2.85;;;9;BTP;9;;CGC;4536;D016
48.0;300.0;10.3;13.6;1.0;4;30;;5;27;False;False;False;;30.3;1.78;;;9;BTP;9;;CGC;4537;D016
45.0;299.9;12.45;10.1;2.0;5;0;;5;27;False;False;False;;16.58;1.93;;;9;BTP;9;;CGC;4538;D016
40.0;299.97;12.4;13.4;2.0;6;0;;5;27;False;False;False;;20.75;2.57;;;9;Santos Brasil;32;;CGC;4539;D016
37.0;229.0;10.06;13.94;1.0;6;0;;5;27;False;False;False;;32.17;3.52;;;9;Elevações Portuárias;15;;GSA - E;4540;D016
27.0;165.2;7.8;7.7;2.0;8;0;;5;27;False;False;False;;19.42;2.12;;;9;TUP - Terminal Marítimo Dow;54;;GL;4541;D016
43.0;334.11;12.7;14.15;1.0;10;30;;5;27;False;False;False;;13.63;2.28;;;9;BTP;9;;CGC;4542;D016
40.0;272.05;11.8;12.85;2.0;10;48;;5;27;False;False;False;;19.48;1.32;;;9;TUP - DPW - CGC;51;;CGC;4543;D016
32.0;183.0;9.5;9.7;2.0;11;0;;5;27;False;False;False;;16.0;0.25;;;9;Ageo Terminais ;2;;GL;4544;D016
32.0;235.0;7.06;13.68;1.0;11;30;;5;27;False;False;False;;22.58;2.9;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4545;D016
32.0;183.06;10.8;9.0;2.0;12;30;;5;27;False;False;False;;65.0;0;;;9;Vopak;60;;GL;4546;D016
32.0;213.88;8.5;8.5;1.0;14;0;;5;27;False;False;False;;9.83;1.42;;;9;Ecoporto;13;;CGNC;4547;D016
30.0;189.99;6.65;10.76;1.0;14;24;;5;27;False;False;False;;41.07;2.58;;;9;Elevações Portuárias;15;;GSA - E;4548;D016
32.31;229.0;7.3;13.29;1.0;15;0;;5;27;False;False;False;;79.73;0.68;;;9;Terminal Exportador do Guarujá (TEG);42;;GSA - E;4549;D016
30.0;199.2;9.9;7.86;2.0;19;0;;5;27;False;False;False;;107.67;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4550;D016
32.0;228.95;13.1;12.24;2.0;0;6;;6;28;False;False;False;;32.0;0.83;;;9;Hidrovias do Brasil;16;;GSM - I;4551;D016
32.0;229.0;7.22;12.61;1.0;2;4;;6;28;False;False;False;;56.3;2.73;;;9;Terminal ADM do Brasil;39;;GSA - E;4552;D016
32.0;199.94;11.7;8.06;2.0;3;20;;6;28;False;False;False;;54.12;2.92;;;9;Hidrovias do Brasil;16;;GSM - I;4553;D016
48.0;333.2;12.4;11.0;2.0;4;33;;6;28;False;False;False;;14.18;1.68;;;9;TUP - DPW - CGC;51;;CGC;4554;D016
29.0;189.99;10.6;8.25;2.0;4;45;;6;28;False;False;False;;233.58;0;;;9;Outros - Cais do Macuco;25;;GSM - I;4555;D016
45.0;299.9;11.0;14.2;2.0;8;15;;6;28;False;False;False;;20.37;1.82;;;9;BTP;9;;CGC;4556;D016
40.0;280.54;10.2;10.3;2.0;9;0;;6;28;False;False;False;;7.15;2.38;;;9;BTP;9;;CGC;4557;D016
40.0;293.18;12.2;8.6;1.0;9;0;;6;28;False;False;False;;15.62;1.35;;;9;TUP - DPW - CGC;51;;CGC;4558;D016
27.0;159.98;9.0;7.0;2.0;9;30;;6;28;False;False;False;;92.35;0;;;9;Ageo Terminais ;2;;GL;4559;D016
32.3;229.1;7.17;12.08;1.0;12;30;;6;28;False;False;False;;73.55;2.03;;;9;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;4560;D016
30.0;197.2;9.7;8.9;2.0;13;6;;6;28;False;False;False;;32.52;1.93;;;9;Santos Brasil;32;;CGC;4561;D016
40.0;299.97;13.4;14.2;2.0;13;45;;6;28;False;False;False;;39.48;0.25;;;9;Santos Brasil;32;;CGC;4562;D016
32.0;229.0;7.6;13.19;1.0;14;54;;6;28;False;False;False;;42.0;2.25;;;9;Terminal Exportador de Santos (TES);41;;GSA - E;4563;D016
27.0;169.26;5.75;9.9;1.0;15;0;;6;28;False;False;False;;16.67;2.97;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4564;D016
35.0;199.91;8.3;8.4;2.0;15;0;;6;28;False;False;False;;23.7;1.78;;;9;Santos Brasil;32;;CGC;4565;D016
32.0;260.66;11.0;9.9;2.0;17;0;;6;28;False;False;False;;15.28;2.1;;;9;Santos Brasil;32;;CGC;4566;D016
26.0;170.0;7.6;8.0;2.0;17;30;;6;28;False;False;False;;11.75;0;;;9;Vopak;60;;GL;4567;D016
32.0;183.1;10.0;9.8;2.0;18;0;;6;28;False;False;False;;12.75;2.63;;;9;TUP - Terminal Marítimo Dow;54;;CGNC;4568;D016
32.0;186.07;8.45;8.0;2.0;19;30;;6;28;False;False;False;;56.33;0.5;;;9;Ageo Terminais ;2;;GL;4569;D016
