SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
2SemDragagem2030;3726;23.0;225.0;0.0;0;0;0;7;13:35;75.75;16.67;35.25;127.67;0.0;0.0;0.0;2.32;57.42;57.42;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;12;21:15;12;22:20;12;23:54;15;08:30;15;07:45;15;08:25
2SemDragagem2030;3727;23.0;185.0;10.25;0;0;0;8;15:37;7.33;25.17;67.75;100.25;0.0;0.0;0.0;10.28;67.42;67.42;;;;;;STS;GL;;BERÇO AL 01;12;19:55;12;21:30;13;07:01;15;17:40;15;16:55;15;18:45
2SemDragagem2030;3728;23.0;185.0;9.25;0;0;0;8;15:46;3.08;4.0;0.75;7.83;0.0;0.0;0.0;6.59;44.08;44.08;;;;;;ADONAI;GL;;BERÇO IB OE;8;23:40;9;01:05;9;06:55;10;21:55;10;21:10;10;22:50
2SemDragagem2030;3733;23.0;255.0;11.75;0;0;0;8;15:41;4.92;5.17;20.67;30.75;0.0;0.0;0.0;4.79;22.67;22.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;9;22:30;10;00:05;10;04:07;10;23:30;10;22:45;10;23:55
2SemDragagem2030;3734;23.0;295.0;13.25;0;0;0;8;15:41;5.67;5.67;35.42;46.75;0.0;3.58;3.58;1.87;27.42;23.83;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;10;14:30;10;15:50;10;16:57;11;16:25;11;19:15;11;20:50
2SemDragagem2030;3735;23.0;195.0;0.0;0;0;0;8;14:39;39.83;28.25;104.17;172.25;0.0;0.0;0.0;2.84;40.08;40.08;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;15;18:55;15;20:25;15;22:30;17;13:15;;;;;;
2SemDragagem2030;3737;23.0;225.0;0.0;0;0;0;8;13:37;38.92;27.5;80.33;146.75;0.0;0.0;0.0;5.19;58.5;58.5;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;14;16:25;14;17:50;14;22:16;17;05:05;;;;;;
2SemDragagem2030;3739;23.0;195.0;11.25;0;0;0;8;17:44;4.83;3.25;21.92;30.0;0.0;2.33;2.33;4.02;81.75;79.42;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;9;23:45;10;00:50;10;04:06;13;09:00;13;10:35;13;11:55
2SemDragagem2030;3740;23.0;185.0;10.25;0;0;0;8;13:37;0.0;0.0;5.25;5.25;0.0;0.0;0.0;3.67;20.5;20.5;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;8;18:55;8;20:10;8;23:05;9;17:25;9;16:40;9;17:50
2SemDragagem2030;3741;23.0;295.0;12.75;0;0;0;8;13:37;6.92;24.5;65.17;96.58;0.0;0.0;0.0;3.18;24.5;24.5;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;12;14:15;12;15:30;12;17:55;13;16:45;13;16:00;13;17:10
2SemDragagem2030;3743;23.0;195.0;9.25;0;0;1;8;12:38;5.67;11.25;52.75;69.67;0.0;3.58;3.58;4.4;29.0;25.42;;;;;;TEV;RORO;;BERÇO TEV;11;10:20;11;11:40;11;15:19;12;13:50;12;16:40;12;17:55
2SemDragagem2030;3744;23.0;195.0;9.25;0;0;1;8;13:40;7.0;33.0;65.08;105.08;0.0;0.0;0.0;0.86;21.83;21.83;;;;;;TEV;RORO;;BERÇO TEV;12;22:45;13;00:05;13;00:11;13;22:40;13;21:55;13;23:10
2SemDragagem2030;3746;23.0;225.0;0.0;0;0;0;8;15:43;9.58;32.5;103.5;145.58;0.0;0.0;0.0;3.88;66.08;66.08;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;14;17:20;14;19:50;14;22:57;17;14:40;;;;;;
2SemDragagem2030;3748;23.0;175.0;9.75;0;0;0;8;16:47;16.42;2.0;19.75;38.17;0.0;1.08;1.08;5.69;97.5;96.42;;;;;;USIMINAS;GSM - E;;BERÇO USIMINAS 3;10;07:00;10;09:00;10;13:56;14;10:10;14;10:30;14;12:45
2SemDragagem2030;3749;36.0;225.0;0.0;0;0;0;9;16:46;1.25;5.92;11.75;18.92;0.0;0.0;0.0;1.87;100.92;100.92;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 1;10;11:45;10;13:55;10;15:02;14;19:35;14;18:50;14;20:35
2SemDragagem2030;3750;23.0;175.0;10.75;0;0;0;9;16:46;1.25;5.92;12.0;19.17;0.0;0.0;0.0;1.27;65.75;65.75;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;10;12:00;10;13:25;10;13:56;13;07:55;13;07:10;13;08:50
2SemDragagem2030;3751;23.0;275.0;13.75;0;0;0;9;17:48;0.0;0.17;0.0;0.17;0.5;1.0;1.5;3.3;19.5;18.0;;;;;;BTP;CGC;;BERÇO BTP 1;9;18:00;9;19:50;9;22:23;10;14:35;10;15:20;10;17:05
2SemDragagem2030;3752;23.0;295.0;14.25;0;0;0;9;17:49;1.0;0.25;0.0;1.25;0.0;0.0;0.0;2.05;22.75;22.75;;;;;;BTP;CGC;;BERÇO BTP 3;9;19:05;9;20:55;9;22:13;10;20:25;10;19:40;10;21:25
2SemDragagem2030;3753;23.0;295.0;14.25;0;0;0;9;18:51;11.25;1.92;5.5;18.67;0.67;1.58;2.25;4.07;27.0;24.75;;;;;;BTP;CGC;;BERÇO BTP 1;10;13:35;10;15:25;10;18:44;11;16:55;11;18:25;11;20:10
2SemDragagem2030;3754;43.0;339.0;14.0;0;0;0;9;17:48;30.83;0.0;0.58;31.42;0.0;1.5;1.5;2.45;27.58;26.08;;;;;;BTP;CGC;;BERÇO BTP 2;11;01:15;11;03:05;11;04:47;12;05:55;12;06:40;12;08:25
2SemDragagem2030;3757;23.0;205.0;11.25;0;0;0;9;19:53;1.5;3.42;22.0;26.92;0.0;2.25;2.25;2.17;17.83;15.58;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;10;22:50;11;00:30;11;01:55;11;16:50;11;18:20;11;19:55
2SemDragagem2030;3758;36.0;225.0;0.0;0;0;0;9;19:52;0.67;3.42;3.58;7.67;0.0;4.33;4.33;3.07;71.42;67.08;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 4;10;03:35;10;05:10;10;07:29;13;01:00;13;04:35;13;05:45
2SemDragagem2030;3761;23.0;175.0;10.75;0;0;0;9;17:46;3.17;30.08;59.67;92.92;0.0;0.0;0.0;1.3;61.17;61.17;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;13;14:45;13;15:50;13;16:23;16;05:45;;;;;;
2SemDragagem2030;3762;43.0;339.0;14.0;0;0;0;9;17:47;64.75;11.67;21.42;97.83;0.67;0.0;0.67;2.33;28.92;28.25;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;13;19:40;13;20:55;13;22:29;15;01:55;15;01:50;15;03:00
2SemDragagem2030;3763;23.0;225.0;0.0;0;0;0;9;15:41;28.75;25.92;66.25;120.92;0.0;0.0;0.0;1.88;80.0;80.0;;;;;;TEG;GSA - E;;BERÇO TEG;14;16:40;14;17:50;14;18:57;18;02:35;;;;;;
2SemDragagem2030;3764;23.0;225.0;14.25;0;0;0;9;17:51;29.92;11.5;28.67;70.08;0.0;0.0;0.0;2.86;114.0;114.0;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;12;16:00;12;16:50;12;18:56;17;11:35;;;;;;
2SemDragagem2030;3768;23.0;185.0;0.0;0;0;0;9;20:53;2.75;26.75;45.25;74.75;0.0;0.0;0.0;3.17;33.17;33.17;;;;;;TRANSPETRO;GL;;BERÇO AL 02;12;23:40;13;01:35;13;04:00;14;11:30;14;10:45;14;12:15
2SemDragagem2030;3769;23.0;185.0;11.25;0;0;0;9;18:53;1.25;3.83;1.58;6.67;0.0;0.0;0.0;0.75;63.67;63.67;;;;;;VOPAK;GL;;BERÇO AL 03;10;01:35;10;03:10;10;03:10;12;19:35;12;18:50;12;20:40
2SemDragagem2030;3770;23.0;225.0;0.0;0;0;0;9;17:51;50.75;20.92;66.33;138.0;0.0;0.0;0.0;2.85;58.0;58.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;15;11:55;15;13:00;15;15:06;17;23:45;;;;;;
2SemDragagem2030;3771;18.0;85.34;5.5;0;0;0;9;00:50;0.25;0.0;2.83;3.08;0.0;0.0;0.0;1.42;25.08;25.08;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;9;03:55;9;04:50;9;05:30;10;06:40;10;05:55;10;06:25
2SemDragagem2030;3772;20.0;92.95;6.0;0;0;0;9;04:50;0.0;0.0;3.42;3.42;0.0;0.0;0.0;0.92;24.58;24.58;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;9;08:15;9;09:10;9;09:20;10;10:30;10;09:45;10;10:15
2SemDragagem2030;3773;36.0;225.0;0.0;0;0;0;10;18:54;0.08;5.0;8.33;13.42;0.0;2.08;2.08;6.51;107.67;105.58;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 2;11;08:20;11;10:30;11;16:15;15;20:50;15;22:10;15;23:55
2SemDragagem2030;3774;23.0;225.0;0.0;0;0;0;10;22:58;1.33;1.0;3.08;5.42;1.0;0.0;1.0;4.38;56.5;55.5;;;;;;ADM;GSA - E;;BERÇO ARM 39;11;04:25;11;05:30;11;09:07;13;13:45;13;14:00;13;14:40
2SemDragagem2030;3775;23.0;295.0;14.25;0;0;0;10;21:57;2.33;0.0;3.58;5.92;6.5;3.17;9.67;5.99;36.33;26.67;;;;;;BTP;CGC;;BERÇO BTP 3;11;03:55;11;05:45;11;10:59;12;09:10;12;18:05;12;19:50
2SemDragagem2030;3780;23.0;205.0;11.75;0;0;0;10;22:59;0.0;0.0;8.58;8.58;0.0;1.75;1.75;3.61;22.17;20.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;11;07:35;11;08:50;11;11:41;12;06:00;12;07:00;12;08:10
2SemDragagem2030;3781;23.0;275.0;13.25;0;0;0;10;22:59;1.25;25.0;38.17;64.42;0.0;0.0;0.0;5.7;21.33;21.33;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;13;15:25;13;16:40;13;21:37;14;14:45;14;14:00;14;15:10
2SemDragagem2030;3782;23.0;295.0;13.75;0;0;0;10;22:59;52.33;11.67;48.0;112.0;0.0;0.0;0.0;2.19;23.5;23.5;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;15;15:00;15;16:15;15;17:41;16;16:30;;;;;;
2SemDragagem2030;3783;23.0;225.0;0.0;0;0;0;10;18:54;20.0;23.5;51.17;94.67;0.0;0.0;0.0;3.86;92.25;92.25;;;;;;TEAG;GSA - E;;BERÇO TEAG;14;17:35;14;18:45;14;21:51;18;15:45;;;;;;
2SemDragagem2030;3785;23.0;195.0;9.75;0;0;1;10;20:58;1.33;27.25;45.75;74.33;0.0;6.42;6.42;2.44;29.83;23.42;;;;;;TEV;RORO;;BERÇO TEV;13;23:20;14;00:40;14;02:21;15;00:50;15;06:30;15;07:45
2SemDragagem2030;3786;23.0;225.0;0.0;0;0;0;10;23:51;1.17;24.08;23.58;48.83;3.92;0.0;3.92;4.03;47.92;44.0;;;;;;TGG;GSA - E;;BERÇO TGG;13;00:45;13;01:55;13;05:11;14;22:40;15;01:50;15;02:35
2SemDragagem2030;3787;23.0;175.0;10.25;0;0;0;10;19:55;3.42;27.17;28.42;59.0;0.0;0.0;0.0;4.86;77.08;77.08;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 1;13;06:55;13;09:25;13;13:31;16;15:15;;;;;;
2SemDragagem2030;3788;23.0;185.0;12.25;0;0;0;10;23:34;1.58;25.33;66.17;93.08;0.0;0.0;0.0;2.12;32.08;32.08;;;;;;TRANSPETRO;GL;;BERÇO AL 02;14;20:40;14;22:15;14;23:37;16;07:05;;;;;;
2SemDragagem2030;3790;19.0;87.9;5.1;0;0;0;10;14:50;0.0;2.92;0.0;2.92;0.0;0.67;0.67;0.92;56.75;56.08;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;10;17:45;10;18:40;10;18:50;13;03:30;13;03:25;13;03:55
2SemDragagem2030;3791;36.0;225.0;0.0;0;0;0;11;01:06;0.0;2.67;7.17;9.83;0.0;0.17;0.17;4.1;103.33;103.17;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 3;11;11:00;11;13:10;11;16:31;15;21:05;15;20:30;15;22:30
2SemDragagem2030;3792;23.0;185.0;0.0;0;0;0;11;01:03;0.0;7.5;0.0;7.5;0.0;0.17;0.17;1.05;65.67;65.5;;;;;;AGEO_TERMINAIS;GL;;BERÇO IB BC;11;08:35;11;10:20;11;10:38;14;04:35;14;04:00;14;05:20
2SemDragagem2030;3793;23.0;275.0;9.75;0;0;0;11;01:02;1.83;32.17;4.67;38.67;0.0;0.0;0.0;3.26;18.0;18.0;;;;;;BTP;CGC;;BERÇO BTP 1;12;15:45;12;17:35;12;20:05;13;12:20;13;11:35;13;13:20
2SemDragagem2030;3794;23.0;295.0;9.75;0;0;0;11;00:02;0.0;11.33;5.67;17.0;0.0;0.0;0.0;1.59;22.25;22.25;;;;;;BTP;CGC;;BERÇO BTP 1;11;17:05;11;18:55;11;19:45;12;17:55;12;17:10;12;18:55
2SemDragagem2030;3795;43.0;339.0;14.0;0;0;0;11;01:02;14.42;10.0;4.33;28.75;5.42;1.0;6.42;2.22;32.33;25.92;;;;;;BTP;CGC;;BERÇO BTP 2;12;05:50;12;07:40;12;09:08;13;10:20;13;16:00;13;17:45
2SemDragagem2030;3803;23.0;185.0;8.75;0;0;0;11;05:09;18.83;0.25;0.0;19.08;0.0;0.0;0.0;4.18;36.08;36.08;;;;;;DOW;GL;;BERÇO DOW;12;00:15;12;01:00;12;04:25;13;13:50;13;13:05;13;14:05
2SemDragagem2030;3809;23.0;185.0;8.75;0;0;0;11;01:04;0.0;0.0;8.42;8.42;0.0;0.0;0.0;4.48;21.33;21.33;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;11;09:30;11;10:45;11;14:28;12;08:50;12;08:05;12;09:15
2SemDragagem2030;3810;23.0;255.0;9.25;0;0;0;11;01:02;1.25;45.67;0.5;47.42;0.0;0.0;0.0;2.75;18.42;18.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;13;00:30;13;01:45;13;03:45;13;20:55;13;20:10;13;21:20
2SemDragagem2030;3811;23.0;295.0;10.25;0;0;0;11;02:05;1.25;45.58;36.25;83.08;0.0;0.0;0.0;4.07;25.42;25.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;14;13:10;14;14:25;14;17:44;15;16:35;15;15:50;15;17:00
2SemDragagem2030;3812;43.0;339.0;14.0;0;0;0;11;02:05;55.17;20.33;38.5;114.0;0.0;0.0;0.0;2.39;28.33;28.33;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;15;20:05;15;21:20;15;22:58;17;02:25;;;;;;
2SemDragagem2030;3816;23.0;225.0;0.0;0;0;0;11;01:04;1.17;70.25;29.25;100.67;0.0;0.0;0.0;2.6;42.58;42.58;;;;;;TGG;GSA - E;;BERÇO TGG;15;05:45;15;06:55;15;08:46;17;02:15;;;;;;
2SemDragagem2030;3820;23.0;285.0;0.0;0;0;0;11;08:08;15.83;0.0;0.0;15.83;0.0;3.25;3.25;0.75;57.08;53.83;;;;;;TRSP;GL;;BERÇO TRSP;12;00:00;12;01:55;12;01:55;14;08:30;14;11:00;14;12:30
2SemDragagem2030;3822;36.0;225.0;0.0;0;0;0;12;03:10;18.92;2.92;44.0;65.83;0.0;0.0;0.0;2.04;101.08;101.08;;;;;;ARAUCO;CGNC;;BERÇO ARAUCO 1;14;21:00;14;23:10;15;00:27;19;05:00;;;;;;
2SemDragagem2030;3823;23.0;185.0;0.0;0;0;0;12;06:15;39.67;0.92;2.92;43.5;0.0;0.0;0.0;1.59;66.08;66.08;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;14;01:45;14;03:30;14;04:20;16;22:20;;;;;;
2SemDragagem2030;3824;23.0;215.0;8.75;0;0;0;12;04:13;0.0;19.75;10.33;30.08;0.0;0.0;0.0;2.29;16.17;16.17;;;;;;BTP;CGC;;BERÇO BTP 1;13;10:20;13;12:10;13;13:42;14;05:05;14;04:20;14;06:05
2SemDragagem2030;3825;23.0;295.0;10.75;0;0;0;12;02:08;0.0;18.58;0.0;18.58;0.0;0.83;0.83;3.83;25.33;24.5;;;;;;BTP;CGC;;BERÇO BTP 3;12;20:45;12;22:35;13;01:39;13;23:50;13;23:55;14;01:40
2SemDragagem2030;3826;43.0;339.0;14.0;0;0;0;12;02:08;19.5;10.67;6.83;37.0;4.92;5.5;10.42;4.22;38.33;27.92;;;;;;BTP;CGC;;BERÇO BTP 2;13;15:10;13;17:00;13;20:28;14;21:40;15;07:20;15;09:05
2SemDragagem2030;3830;23.0;225.0;0.0;0;0;0;12;08:14;60.75;1.25;1.75;63.75;0.0;0.0;0.0;12.29;175.25;175.25;;;;;;CUTRALE - GL;GL;;BERÇO CUTRALE;15;00:00;15;01:05;15;12:37;22;09:05;;;;;;
2SemDragagem2030;3831;23.0;145.0;6.75;0;0;0;12;04:11;0.0;0.0;0.67;0.67;0.0;1.17;1.17;1.52;15.67;14.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;12;04:55;12;06:30;12;07:16;12;21:45;12;22:10;12;23:20
2SemDragagem2030;3832;23.0;185.0;8.75;0;0;0;12;04:09;0.0;0.0;0.17;0.17;0.0;0.0;0.0;3.16;16.58;16.58;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;12;04:20;12;05:40;12;08:04;12;23:00;12;22:15;12;23:50
2SemDragagem2030;3833;23.0;275.0;9.75;0;0;0;12;04:09;0.0;0.0;0.5;0.5;0.0;0.58;0.58;2.76;21.25;20.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;12;04:40;12;06:20;12;08:20;13;03:45;13;03:35;13;05:10
2SemDragagem2030;3834;23.0;255.0;10.25;0;0;0;12;05:12;0.0;14.67;1.08;15.75;0.0;1.5;1.5;2.42;21.83;20.33;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;12;21:00;12;22:20;13;00:00;13;19:25;13;20:10;13;21:45
2SemDragagem2030;3835;23.0;305.0;10.75;0;0;0;12;05:12;0.0;17.67;4.0;21.67;0.0;0.25;0.25;4.91;27.08;26.83;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;13;02:55;13;04:35;13;08:44;14;08:10;14;07:40;14;09:15
2SemDragagem2030;3836;43.0;339.0;14.0;0;0;0;12;05:12;19.5;6.5;11.67;37.67;0.0;0.0;0.0;2.41;30.25;30.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;13;18:55;13;20:15;13;21:54;15;03:15;15;02:30;15;04:05
2SemDragagem2030;3839;23.0;255.0;10.25;0;0;0;12;05:14;0.0;20.92;46.5;67.42;0.0;0.25;0.25;2.95;18.83;18.58;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;15;00:40;15;01:55;15;04:07;15;21:15;15;20:45;15;21:55
2SemDragagem2030;3841;23.0;185.0;0.0;0;0;0;12;03:11;18.75;2.0;8.08;28.83;0.0;0.0;0.0;7.4;66.5;66.5;;;;;;STOLTHAVEN;GL;;BERÇO AL 03;13;08:05;13;10:00;13;16:39;16;05:15;;;;;;
2SemDragagem2030;3843;23.0;185.0;8.75;0;0;1;12;05:13;40.67;2.17;36.5;79.33;0.0;0.0;0.0;1.87;22.83;22.83;;;;;;TEV;RORO;;BERÇO TEV;15;12:35;15;13:55;15;15:02;16;13:30;;;;;;
2SemDragagem2030;3850;23.0;175.0;9.25;0;0;0;12;07:17;61.67;0.0;1.75;63.42;0.0;0.0;0.0;0.75;63.67;63.67;;;;;;VOPAK;GL;;BERÇO AL 04;14;22:45;15;00:20;15;00:20;17;16:45;;;;;;
2SemDragagem2030;3851;17.0;75.2;4.15;0;0;0;12;00:00;0.0;0.5;0.0;0.5;0.0;0.25;0.25;0.83;36.5;36.25;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;12;00:30;12;01:25;12;01:29;13;14:25;13;13:55;13;14:25
2SemDragagem2030;3852;18.0;85.34;4.6;0;0;0;12;20:00;49.0;0.25;1.75;51.0;0.0;0.0;0.0;0.83;30.83;30.83;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;14;23:00;14;23:55;14;23:59;16;07:30;;;;;;
2SemDragagem2030;3855;23.0;295.0;11.75;0;0;0;13;05:16;0.0;17.75;0.0;17.75;0.0;1.42;1.42;2.45;24.58;23.17;;;;;;BTP;CGC;;BERÇO BTP 3;13;23:05;14;00:55;14;02:37;15;00:50;15;01:30;15;03:15
2SemDragagem2030;3859;23.0;215.0;9.75;0;0;0;13;10:26;0.0;14.75;27.17;41.92;0.0;0.25;0.25;2.6;16.25;16.0;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;15;04:25;15;06:00;15;07:51;15;22:45;15;22:15;15;23:25
2SemDragagem2030;3860;23.0;215.0;9.75;0;0;0;13;09:25;0.0;14.58;9.5;24.08;0.0;0.17;0.17;1.97;15.58;15.42;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;14;09:30;14;11:05;14;12:18;15;03:15;15;02:40;15;03:50
2SemDragagem2030;3861;23.0;265.0;10.75;0;0;0;13;09:25;0.0;15.83;34.08;49.92;0.0;0.0;0.0;2.96;20.83;20.83;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;15;11:20;15;13:00;15;15:12;16;10:35;;;;;;
2SemDragagem2030;3863;23.0;255.0;10.75;0;0;0;13;08:23;0.0;0.0;0.5;0.5;0.0;1.67;1.67;1.8;21.33;19.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;13;08:55;13;10:30;13;11:33;14;06:55;14;07:50;14;09:00
2SemDragagem2030;3864;23.0;305.0;11.25;0;0;0;13;08:22;0.0;15.58;6.67;22.25;0.0;0.0;0.0;2.98;24.92;24.92;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;14;06:40;14;08:20;14;10:33;15;10:00;15;09:15;15;10:50
2SemDragagem2030;3865;43.0;339.0;14.0;0;0;0;13;09:25;24.0;4.67;15.17;43.83;0.0;0.0;0.0;2.39;30.25;30.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;15;05:15;15;06:35;15;08:13;16;13:35;;;;;;
2SemDragagem2030;3871;23.0;185.0;9.75;0;0;0;13;10:26;0.0;0.0;0.67;0.67;0.0;2.08;2.08;3.28;22.17;20.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;13;11:10;13;12:25;13;14:56;14;09:15;14;10:35;14;11:45
2SemDragagem2030;3887;23.0;215.0;9.25;0;0;0;14;09:28;0.0;14.5;11.08;25.58;0.0;0.0;0.0;5.01;18.92;18.92;;;;;;BTP;CGC;;BERÇO BTP 2;15;11:05;15;12:55;15;17:10;16;08:35;;;;;;
2SemDragagem2030;3888;23.0;245.0;12.75;0;0;0;14;09:28;0.0;14.25;0.0;14.25;0.0;0.92;0.92;3.3;18.92;18.0;;;;;;BTP;CGC;;BERÇO BTP 3;14;23:45;15;01:35;15;04:08;15;20:20;15;20:30;15;22:15
2SemDragagem2030;3889;23.0;305.0;12.25;0;0;0;14;08:23;1.0;3.5;0.0;4.5;0.08;2.08;2.17;2.17;25.0;22.83;;;;;;BTP;CGC;;BERÇO BTP 1;14;12:55;14;14:45;14;16:10;15;14:20;15;15:45;15;17:30
